0.0007293867022954012	0.0001773117349198061	0.002231578654784554	0.0030597139995015787	0.0076165671525601246	0.00004192136884808353	0.016353917565907032	0.02305971748335949	0.006718546042083342	0.012899115778514221	0.00005305387917531566	0.00001910722878062585	0.00007244381374264407	0.00005350204942063553	8.580500422839027e-6	0.00006648478094894434	0.000026715751630556512	0.00039293253004722256	0.000376569290096124	0.00207444628576415	0.006543549395192976	0.00037058997159540444	0.00020725682014470568	0.00331501683034696	0.0010360892130297037	0.004710677543978659	0.00772033165973768	0.0004099534220905415	0.00011769258701178648	0.0018296605873473237	0.001470677279720784	0.009211480855880019	0.01705201971570144	0.00019277411930785845
0.2827938789744951	0.34180852126265815	0.015152549465536609	0.22534244970921147	0.577392052036339	0.24190597988849158	0.5142021746257005	0.5919635928313318	0.015300032378356242	0.31898614186456736	0.014819770123338238	0.09137220667832266	0.014768607579217387	0.14701246004696825	0.19597860520895613	0.01478632336758943	0.08427453617066984	0.015048906209184485	0.1738875062789131	0.3068386466110982	0.4223108291183037	0.01493157476650716	0.08976412862050086	0.01491970864844768	0.014835704924253288	0.01506996969359566	0.12426379471302595	0.014803978105089896	0.017079967953859656	0.04304489863682959	0.014925662683083374	0.015309434267504132	0.2461872393394039	0.014766446183036408
0.4687926558427545	0.5711416399970257	0.07058141357843115	0.36199301690565605	0.7143530022307397	0.4828892542238984	0.6319201022298493	0.6974873543318706	0.07063456161908092	0.4298179273873073	0.07042689110640604	0.2600432663291317	0.06995603155886936	0.33742289002767173	0.4517774013023884	0.07019310580643208	0.2445102836202534	0.07058286542200175	0.3375914009475435	0.471637772856794	0.5648393275854783	0.07036706398839324	0.22716249080539158	0.07009629705305209	0.07000849591219573	0.07032627735245814	0.22105852072889795	0.06999230480569492	0.07827306538582396	0.12230335915518073	0.07016426142741648	0.0706267764036323	0.34874941098501927	0.0699500527847844
0.5880307396561125	0.7103443423885781	0.14613991382334127	0.4551699332642056	0.7896003920065303	0.6374548570380921	0.6939773719269215	0.7499278101078262	0.1460984943295221	0.5000300743976394	0.14627891899202466	0.3954143275918614	0.1454853185729284	0.47646603969840257	0.6198821381278202	0.14589443980801836	0.37639196055943264	0.14625128970128243	0.4560400080970652	0.5744295846865076	0.6465695561847511	0.1460109917055951	0.3406160908632114	0.14556640664557027	0.14550255365698322	0.145803030960133	0.2988707405942375	0.14550936828858776	0.15733284863475377	0.20477133367383535	0.1456723571139167	0.14607583805838958	0.41703149033344605	0.14547804043334076
0.669265112279534	0.7960401623361554	0.2274394882631627	0.5289563838306438	0.8377425010982552	0.735155757502287	0.7392466585746555	0.7874183271099705	0.22734743681705072	0.5592607410045178	0.22774702902117638	0.496240154250741	0.22681068939714577	0.5746731765999852	0.7259643887896408	0.2272961373862215	0.47643603944655116	0.22760656330065124	0.5439309072046136	0.6473772958316216	0.7046887502699346	0.22736934917332474	0.43202271527314906	0.22685179086678597	0.22680591131784572	0.22707747007391255	0.3724554137139085	0.2268259525529759	0.23998448489252414	0.28634901528910267	0.22697324319339582	0.22731942007837	0.47907432360521357	0.22680315718475783
0.7272310861376333	0.8500048567223055	0.30754739984932167	0.5900261097585421	0.8703140811135982	0.7983578244995324	0.7751691713426417	0.8169458061021864	0.30743321493452813	0.6113090924845535	0.3079297584312305	0.573091724047315	0.3069642602315366	0.6462070370375512	0.7939979592656059	0.30746622623846936	0.553886919610568	0.3077375187590558	0.6116250683170463	0.7021395193681851	0.7489629784205973	0.3075119350314597	0.5071368953052111	0.30698213437974026	0.3069480540363948	0.3071906466269951	0.4412298765662474	0.30697409647685037	0.32017104449927514	0.3636175825447648	0.3071053767108756	0.30740296062844263	0.5365194082225071	0.3069569794106026
0.7704487581306301	0.8850503086567362	0.383038773350194	0.641678239272692	0.8934185294831543	0.8406906673354249	0.8047345326313439	0.841156466494451	0.3829191678196796	0.6572990436465804	0.383438964055284	0.6336666066676088	0.3825081632799729	0.7004101869091187	0.8390355576481555	0.3829936769917145	0.6157287326417225	0.3832308626856699	0.6655914255412688	0.7449762076344562	0.7841038178321157	0.38302286709116523	0.5701108172697364	0.3825132458223396	0.3824869076625665	0.38270257840795247	0.5042523075117282	0.382514728114083	0.39507237255571587	0.434855884498004	0.38263132687323553	0.38288984272480925	0.5889903385984727	0.3825013742502431
0.8039889152096122	0.9086961066228632	0.45239739374988575	0.6859518941472157	0.9105450758301131	0.8702811232298888	0.8295854975646555	0.8614537041463036	0.45228094442276673	0.6978970908236577	0.4527887288648788	0.6829004251627179	0.45192009038486686	0.7430618029930183	0.8700839498696807	0.45237279963204524	0.6665047342802934	0.45258123657048427	0.7098541498497166	0.7795919228099217	0.8128333688709456	0.4523922702123994	0.6237407675615757	0.4519183840682208	0.45189731525574406	0.45208845331902886	0.5611921866602988	0.4519246562606335	0.46352754566987137	0.4994576190467514	0.4520281002388164	0.4522535327526615	0.6363104905004451	0.4519138913394062
0.8309018909563491	0.925327430170202	0.5151659922396812	0.7242418550278366	0.9237542810478968	0.8918664777491924	0.8507827312000046	0.8787341051055685	0.5150569296270057	0.733713218646356	0.515532514480197	0.7238779360461047	0.5147397672751389	0.7776710073625314	0.8924245896355071	0.5151546586768325	0.7090868895031994	0.515335810700818	0.7469460556493814	0.8082725445005545	0.8368480718857255	0.5151666447821381	0.669917716441821	0.5147346685250292	0.5147173482120977	0.5148863407394821	0.6121822390326921	0.514743081851029	0.5252795722999125	0.5574453191962393	0.5148345686234944	0.5150313093316805	0.6786349268256798	0.5147341791046073
0.8530957545851472	0.9375581433851095	0.5714294027808278	0.7575694385435957	0.9343123255232657	0.9082978026431713	0.8690632137114692	0.8936180446265324	0.5713295558235135	0.765303965499156	0.5717619451956264	0.7585972705850702	0.5710506452387437	0.8064522790902812	0.9091518995320326	0.5714250756535286	0.7453638692212998	0.5715838727874202	0.7785286427974267	0.8324983984057551	0.857263724739046	0.5714330839481202	0.7099852282160627	0.5710440699704242	0.571029527872451	0.5711786387141294	0.6575890876036729	0.5710531557613957	0.5805245441745588	0.6091597657510456	0.5711339728935456	0.5712975506428275	0.7162991167620067	0.5710456478684016
